country,isonum,isocode,year,busi,econ,educ,envi,gove,heal,pers,safe,soci,prosperity
Angola,24,AGO,2010,28.201696395874023,51.4447135925293,35.31757354736328,47.85177230834961,32.8201904296875,59.91407775878906,45.75308609008789,56.01172637939453,46.54291152954102,44.87308311462402
Albania,8,ALB,2010,50.79046630859375,60.35610580444336,56.510658264160156,50.93050003051758,47.8018684387207,75.76069641113281,61.05110549926758,72.19795227050781,39.46506881713867,57.20715798272027
United Arab Emirates,784,ARE,2010,60.27660369873047,69.07219696044922,58.97858047485352,63.77832412719727,48.40882873535156,78.64933013916016,48.56818771362305,82.13732147216797,53.18181991577149,62.56124369303385
Argentina,32,ARG,2010,48.9844741821289,61.584388732910156,53.74443054199219,62.47836303710938,45.78092956542969,76.3084716796875,78.96267700195312,69.01995086669922,50.41595840454102,60.8088493347168
Armenia,51,ARM,2010,46.83169937133789,52.13644409179688,59.98049545288086,56.67245483398438,37.8086166381836,67.59421539306639,47.90324401855469,68.83975219726561,38.27238845825195,52.893256717258026
Australia,36,AUS,2010,74.69493865966797,79.0771255493164,80.44072723388672,74.53878784179688,80.47319793701172,81.66010284423828,84.83634948730469,79.9603271484375,68.23727416992189,78.21320343017578
Austria,40,AUT,2010,67.81906127929689,81.20616912841797,77.03545379638672,72.67121887207031,77.43803405761719,79.78900146484375,76.99856567382812,83.46512603759766,64.44590759277344,75.65205976698134
Azerbaijan,31,AZE,2010,53.94508361816406,57.11591339111328,61.77102279663086,43.159629821777344,34.65906143188477,65.32024383544922,43.90639877319336,61.73149871826172,39.56654357910156,51.2417106628418
Burundi,108,BDI,2010,33.699764251708984,45.45954895019531,32.11534881591797,57.78015899658203,33.58884811401367,62.57312774658203,52.9566535949707,57.90356826782226,35.65200424194336,45.7476692199707
Belgium,56,BEL,2010,66.29638671875,78.13674926757812,78.66571807861328,65.82131195068361,71.0247802734375,81.55469512939453,83.15188598632812,78.45266723632812,58.01355361938477,73.45752758449979
Benin,204,BEN,2010,34.60825729370117,52.53175354003906,27.219030380249023,58.65525436401367,47.45177459716797,54.10266494750977,62.674705505371094,65.27434539794922,36.40393447875977,48.769080056084526
Burkina Faso,854,BFA,2010,36.43219375610352,54.86567687988281,27.75080108642578,60.26112365722656,38.19310760498047,59.40068817138672,59.820556640625,70.55541229248047,44.55522537231445,50.20386505126953
Bangladesh,50,BGD,2010,45.45963668823242,57.35859298706055,39.56344985961914,47.13759994506836,45.75351333618164,65.60443115234375,46.00976181030274,66.97794342041016,46.63386535644531,51.16653272840712
Bulgaria,100,BGR,2010,51.69667434692383,61.32696151733398,63.03977966308594,63.19891357421875,49.895591735839844,69.8797607421875,63.81251907348633,72.18254852294922,43.39126968383789,59.82489098442925
Bahrain,48,BHR,2010,55.41464233398438,68.70320129394531,61.2342414855957,53.07492446899414,47.90685653686523,75.51052856445312,44.05799865722656,74.2879867553711,50.53409194946289,58.9693857828776
Belarus,112,BLR,2010,48.65361022949219,67.0301513671875,64.09218597412111,63.44474411010742,31.37531280517578,68.43458557128906,37.64514541625977,68.33951568603516,45.84141159057617,54.984073638916016
Belize,84,BLZ,2010,47.064247131347656,57.82753372192383,52.17217636108398,65.91062927246094,46.89811706542969,73.14984130859375,61.22624206542969,63.99871063232422,49.93008804321289,57.57528728908963
Bolivia,68,BOL,2010,38.88083267211914,57.31548690795898,53.51986694335938,59.14074325561523,41.4766845703125,64.28802490234375,58.11915588378906,64.12871551513672,46.198524475097656,53.67422612508138
Brazil,76,BRA,2010,46.67415237426758,67.82621002197266,54.26365661621094,70.42195129394531,51.84897232055664,72.64830780029297,65.37899017333984,64.74147796630861,51.98600387573242,60.643302493625214
Botswana,72,BWA,2010,51.54994201660156,58.75761413574219,56.6605339050293,64.54173278808594,63.36240768432617,69.50878143310547,64.29169464111328,62.53448104858398,52.27450180053711,60.38685438368056
Central African Republic,140,CAF,2010,32.81862258911133,45.78686141967773,16.454225540161133,59.66621017456055,32.191375732421875,46.29765319824219,36.42118835449219,39.72932052612305,44.21329879760742,39.286528481377495
Canada,124,CAN,2010,73.97511291503906,78.67185974121094,77.5252456665039,72.37842559814453,78.51097869873047,81.21269226074219,90.88573455810548,81.62025451660156,64.97817993164061,77.75094265407986
Switzerland,756,CHE,2010,70.96717834472656,79.08011627197266,80.22037506103516,74.36974334716797,79.70901489257812,83.07261657714844,80.37554168701172,84.10449981689453,61.28546142578125,77.02050526936848
Chile,152,CHL,2010,54.98163223266602,65.86076354980469,65.79843139648439,69.6932373046875,71.13432312011719,74.28389739990234,66.50990295410156,71.40736389160156,53.43954467773438,65.90101072523329
China,156,CHN,2010,50.761680603027344,71.49578094482422,65.56906127929689,49.53915023803711,36.50758743286133,74.86167907714844,37.0424919128418,69.67338562011719,41.18181610107422,55.181403689914276
Ivory Coast,384,CIV,2010,36.00620651245117,51.20725631713867,26.8712100982666,59.34894180297852,25.79656791687012,54.38634872436523,48.14613723754883,60.38523864746094,39.5,44.627545250786675
Cameroon,120,CMR,2010,39.51907348632813,53.37509536743164,44.10193252563477,58.4780387878418,29.59368133544922,59.02064895629883,43.24978637695313,59.82654190063477,48.11831665039063,48.36479059855143
Democratic Republic of Congo,180,COD,2010,31.14861297607422,43.12762451171875,23.87423896789551,43.86291122436523,30.22611427307129,49.71459197998047,33.42061233520508,40.07830429077149,41.21443176269531,37.407493591308594
Congo,178,COG,2010,35.240482330322266,42.94131851196289,38.44661712646485,63.5187873840332,26.19733810424805,53.64462280273438,45.41893005371094,59.44967269897461,39.45454406738281,44.923590342203774
Colombia,170,COL,2010,54.84287643432617,58.70823287963867,56.25127410888672,65.52611541748047,47.79276657104492,72.96604919433594,63.59459686279297,41.67966842651367,54.14488983154297,57.27849663628472
Comoros,174,COM,2010,34.828262329101555,47.025962829589844,30.566057205200195,55.97895431518555,35.95984268188477,56.189613342285156,40.96680450439453,65.57511901855469,46.81818389892578,45.98986668056912
Costa Rica,188,CRI,2010,50.68412399291992,65.09804534912111,61.052818298339844,67.44696807861328,65.70522308349611,77.38854217529297,78.33935546875,68.76102447509766,54.14136505126953,65.4019406636556
Cyprus,196,CYP,2010,60.8232307434082,73.90361785888672,62.34765625,67.21095275878906,71.81329345703125,78.99683380126953,69.54035949707031,79.5303726196289,57.40908813476562,69.06393390231662
Czech Republic,203,CZE,2010,55.95263290405274,73.29842376708984,69.84222412109375,67.48238372802734,60.55948257446289,77.3128662109375,76.18576049804688,77.13404846191406,48.88500213623047,67.40586937798395
Germany,276,DEU,2010,67.62045288085939,80.0634765625,75.67671203613281,75.59407043457031,76.57928466796875,81.80007934570312,77.85874938964844,83.75790405273438,62.21727752685547,75.68533409966363
Djibouti,262,DJI,2010,30.507347106933594,53.43354415893555,51.82946395874024,58.573524475097656,37.73423385620117,64.09943389892578,56.73338317871094,70.46334075927734,51.11664581298828,52.721213022867836
Denmark,208,DNK,2010,74.04283905029297,81.60611724853516,77.68270874023438,70.9650650024414,84.02635192871094,79.2532958984375,80.43468475341797,84.43128967285156,64.9359130859375,77.4864739312066
Dominican Republic,214,DOM,2010,47.52395629882813,59.41913223266602,50.42821884155274,70.99398040771484,45.83397674560547,71.22594451904297,72.7608413696289,57.15647888183594,51.26305389404297,58.511731465657554
Algeria,12,DZA,2010,42.449466705322266,54.76286315917969,54.25557327270508,62.578956604003906,34.28301239013672,72.80282592773438,34.76456832885742,65.40835571289061,44.37754821777344,51.74257447984483
Ecuador,218,ECU,2010,40.67312622070313,55.26431655883789,53.103553771972656,68.39287567138672,39.391414642333984,74.11388397216797,60.54292297363281,60.32694625854492,45.85409164428711,55.29590352376302
Egypt,818,EGY,2010,45.76210403442383,57.79408264160156,51.88605880737305,50.80866241455078,36.91706848144531,70.23603820800781,28.12776184082031,68.16133880615234,40.98247909545898,50.075066036648224
Spain,724,ESP,2010,58.99642181396485,71.33016204833984,72.16819763183594,72.87384033203125,65.54749298095703,80.44196319580078,85.33706665039062,79.77291107177734,57.15091323852539,71.5132187737359
Estonia,233,EST,2010,56.26379776000977,68.25578308105469,67.21166229248047,73.11087036132812,66.15814208984375,72.58670043945312,66.06346130371094,72.15503692626953,47.71884536743164,65.50269995795355
Ethiopia,231,ETH,2010,37.92256164550781,57.72503662109375,38.023773193359375,51.17804336547852,39.49543380737305,54.54098129272461,43.0473747253418,56.78631591796875,42.350181579589844,46.7855224609375
Finland,246,FIN,2010,72.28984069824219,78.53179931640625,77.91886138916016,77.4837646484375,83.14486694335938,79.40751647949219,81.12116241455078,80.77069091796875,63.13726806640625,77.08953009711371
France,250,FRA,2010,64.57212829589844,77.77250671386719,74.01972198486328,76.87891387939453,69.06456756591797,80.71099853515625,76.93281555175781,79.9650650024414,55.72641372680664,72.84923680623372
Gabon,266,GAB,2010,43.28300857543945,45.370094299316406,48.73869705200195,57.41433334350586,35.663272857666016,56.19890594482422,47.559288024902344,57.62202835083008,42.5,48.26106982760959
United Kingdom,826,GBR,2010,73.89598846435547,78.7138671875,76.473388671875,74.34745788574219,75.81688690185547,81.07804107666016,78.30978393554688,81.34181213378906,63.80772399902344,75.97610558403863
Georgia,268,GEO,2010,51.67129516601562,55.87274932861328,59.57577133178711,52.52117919921875,47.45184326171875,68.61156463623047,55.08240509033203,64.81829071044922,43.44145584106445,55.44961717393663
Ghana,288,GHA,2010,43.26898193359375,58.0600814819336,45.02218246459961,60.33527374267578,57.2374153137207,61.86525344848633,64.67758178710939,64.47409057617189,54.38945770263672,56.59225760565864
Guinea,324,GIN,2010,34.72699737548828,46.40849685668945,19.21413803100586,65.25045776367189,37.56401062011719,49.226806640625,49.22509384155274,56.6195182800293,45.31818389892578,44.839300367567276
Greece,300,GRC,2010,51.05744171142578,67.13568115234375,59.98240661621094,67.21190643310547,56.95434188842773,77.32785034179688,60.91214370727539,75.82059478759766,43.72363662719727,62.23622258504232
Guatemala,320,GTM,2010,50.318115234375,61.56060028076172,49.06467056274414,66.05501556396484,40.8281135559082,71.86419677734375,53.81625366210938,58.03229141235352,53.6097297668457,56.127665201822914
Guyana,328,GUY,2010,42.03760147094727,58.07427597045898,52.15185928344727,61.96583938598633,47.58613204956055,68.00936126708984,59.08871841430664,65.16172027587889,54.54800033569336,56.51372316148546
Hong Kong,344,HKG,2010,78.26518249511719,75.4166488647461,73.04068756103516,57.55839538574219,65.72657775878906,82.12415313720703,70.96239471435547,83.89103698730469,55.45454025268555,71.38217968410916
Honduras,340,HND,2010,48.47375869750977,56.21501922607422,52.69621658325195,58.7572021484375,40.76072692871094,72.51099395751953,60.443580627441406,57.82136917114258,44.75193405151367,54.71453348795573
Croatia,191,HRV,2010,47.49374771118164,65.03216552734375,64.91294097900389,64.18970489501953,54.79803848266602,75.3453598022461,64.86679077148439,75.54922485351562,42.6636848449707,61.6501842074924
Hungary,348,HUN,2010,53.18866348266602,65.01504516601561,65.11766052246094,55.30462265014648,58.78414535522461,75.27522277832031,71.67672729492188,74.07184600830078,47.10818099975586,62.8380126953125
Indonesia,360,IDN,2010,47.31182479858398,66.00220489501953,56.34387588500977,61.23101043701172,51.62899398803711,67.93144989013672,40.60063552856445,75.84593200683594,52.67686080932617,57.7303098042806
India,356,IND,2010,48.54705429077149,62.73044967651367,48.63681411743164,46.10103225708008,55.56169128417969,60.66925430297852,46.197242736816406,49.3036003112793,42.69370651245117,51.16009394327799
Ireland,372,IRL,2010,69.84272766113281,72.84483337402344,78.76566314697266,69.92799377441406,74.66854095458984,79.53812408447266,85.46942138671875,82.14051818847656,66.50136566162111,75.52213202582465
Iran,364,IRN,2010,43.61706161499024,54.704795837402344,56.02315139770508,55.5621566772461,31.984149932861328,71.84576416015625,27.33333396911621,55.56321716308594,45.42820739746094,49.11798201666938
Iraq,368,IRQ,2010,32.54201889038086,43.64856719970703,37.84450149536133,34.77722930908203,30.63537788391113,61.54996871948242,27.343130111694336,50.75421142578125,41.5709114074707,40.073990715874565
Iceland,352,ISL,2010,69.42860412597656,74.8333511352539,67.85619354248047,73.66413116455078,78.23643493652344,82.89765930175781,89.12948608398438,82.77259826660156,63.96000289916992,75.86427349514432
Israel,376,ISR,2010,61.55740737915039,71.82794952392578,73.63219451904297,50.06575775146485,67.90081024169922,78.05970001220703,50.37870407104492,68.18349456787111,49.85345458984375,63.49549696180556
Italy,380,ITA,2010,53.31061935424805,70.06345367431639,71.27786254882812,65.34690856933594,57.18819046020508,78.9891586303711,69.06230926513672,79.36587524414062,52.38817977905274,66.3325063917372
Jamaica,388,JAM,2010,51.119911193847656,61.28407669067383,54.51205825805664,63.71536254882813,50.87548065185547,74.07585144042969,62.17743301391602,58.07986450195313,52.6990966796875,58.726570553249786
Jordan,400,JOR,2010,46.808311462402344,60.30107116699219,55.52012252807617,58.23296356201172,45.12991333007813,75.38837432861328,40.63422393798828,73.89019012451172,47.11590957641602,55.89123111300998
Japan,392,JPN,2010,66.38446807861328,74.9511489868164,73.87687683105469,64.50399017333984,70.35082244873047,83.54208374023438,62.153602600097656,83.62261962890625,51.78499984741211,70.13006803724501
Kazakhstan,398,KAZ,2010,50.16083526611328,62.67989730834961,64.03883361816406,57.410194396972656,36.22459030151367,70.55673217773438,39.996559143066406,65.68105316162111,43.39463424682617,54.460369957817925
Kenya,404,KEN,2010,50.14312362670898,54.55566024780274,47.64271545410156,57.09794616699219,38.12739944458008,61.31365966796875,46.53402328491211,58.301246643066406,52.55368423461914,51.807717641194664
Kyrgyzstan,417,KGZ,2010,52.29077911376953,57.23936080932617,58.46490859985352,59.16039276123047,32.884727478027344,70.43913269042969,44.60149383544922,57.30803680419922,47.80059051513672,53.35438028971354
Cambodia,116,KHM,2010,41.637001037597656,61.03596496582031,53.30618667602539,56.69158172607422,38.742958068847656,64.52516174316406,58.23801040649414,61.85431671142578,49.14208984375,53.90814124213325
South Korea,410,KOR,2010,59.6384162902832,72.73081970214844,74.89749908447266,58.81675338745117,59.58874893188477,80.97008514404297,58.66494750976562,75.72550964355469,49.83677673339844,65.65217293633356
Kuwait,414,KWT,2010,49.9484977722168,64.33381652832031,53.62351989746094,55.5587158203125,46.43873977661133,76.20955657958984,46.77835464477539,76.2736587524414,55.22045516967773,58.265034993489586
Laos,418,LAO,2010,43.391510009765625,63.9361801147461,47.67689895629883,52.04160690307617,35.64137649536133,65.72928619384766,43.67970275878906,69.19466400146484,54.95291519165039,52.916015625
